1.91	1.90206e-05
1.92	6.34021e-06
1.93	0
1.94	1.26804e-05
1.95	6.34021e-06
1.96	-6.34021e-06
1.97	0
1.98	1.90206e-05
1.99	1.90206e-05
2	1.26804e-05
2.01	6.34021e-06
2.02	6.34021e-06
2.03	0
2.04	-6.34021e-06
2.05	-6.34021e-06
2.06	6.34021e-06
2.07	6.34021e-06
2.08	0
2.09	1.26804e-05
2.1	1.90206e-05
2.11	1.26804e-05
2.12	6.34021e-06
2.13	1.26804e-05
2.14	0
2.15	0
2.16	6.34021e-06
2.17	6.34021e-06
2.18	6.34021e-06
2.19	6.34021e-06
2.2	6.34021e-06
2.21	1.26804e-05
2.22	1.26804e-05
2.23	0
2.24	0
2.25	6.34021e-06
2.26	6.34021e-06
2.27	6.34021e-06
2.28	1.26804e-05
2.29	6.34021e-06
2.3	6.34021e-06
2.31	0
2.32	-1.26804e-05
2.33	-6.34021e-06
2.34	6.34021e-06
2.35	6.34021e-06
2.36	-6.34021e-06
2.37	-6.34021e-06
2.38	6.34021e-06
2.39	0
2.4	-6.34021e-06
2.41	0
2.42	0
2.43	0
2.44	6.34021e-06
2.45	0
2.46	0
2.47	6.34021e-06
2.48	0
2.49	-6.34021e-06
2.5	0
2.51	1.26804e-05
2.52	6.34021e-06
2.53	0
2.54	0
2.55	0
2.56	6.34021e-06
2.57	6.34021e-06
2.58	0
2.59	-6.34021e-06
2.6	-6.34021e-06
2.61	0
2.62	6.34021e-06
2.63	6.34021e-06
2.64	0
2.65	-6.34021e-06
2.66	-6.34021e-06
2.67	-6.34021e-06
2.68	0
2.69	6.34021e-06
2.7	6.34021e-06
2.71	1.26804e-05
2.72	6.34021e-06
2.73	0
2.74	0
2.75	0
2.76	-6.34021e-06
2.77	0
2.78	1.26804e-05
2.79	6.34021e-06
2.8	0
2.81	6.34021e-06
2.82	6.34021e-06
2.83	-6.34021e-06
2.84	-1.26804e-05
2.85	0
2.86	1.26804e-05
2.87	0
2.88	-6.34021e-06
2.89	-6.34021e-06
2.9	0
2.91	0
2.92	-6.34021e-06
2.93	-1.26804e-05
2.94	0
2.95	6.34021e-06
2.96	6.34021e-06
2.97	6.34021e-06
2.98	6.34021e-06
2.99	6.34021e-06
3	0
3.01	-6.34021e-06
3.02	0
3.03	6.34021e-06
3.04	0
3.05	-6.34021e-06
3.06	0
3.07	0
3.08	-1.26804e-05
3.09	0
3.1	1.90206e-05
3.11	1.26804e-05
3.12	0
3.13	6.34021e-06
3.14	6.34021e-06
3.15	6.34021e-06
3.16	6.34021e-06
3.17	-6.34021e-06
3.18	-6.34021e-06
3.19	-6.34021e-06
3.2	0
3.21	0
3.22	-6.34021e-06
3.23	0
3.24	6.34021e-06
3.25	6.34021e-06
3.26	6.34021e-06
3.27	6.34021e-06
3.28	6.34021e-06
3.29	6.34021e-06
3.3	0
3.31	0
3.32	0
3.33	0
3.34	1.26804e-05
3.35	0
3.36	-6.34021e-06
3.37	6.34021e-06
3.38	1.90206e-05
3.39	1.26804e-05
3.4	6.34021e-06
3.41	6.34021e-06
3.42	0
3.43	0
3.44	0
3.45	0
3.46	6.34021e-06
3.47	6.34021e-06
3.48	6.34021e-06
3.49	6.34021e-06
3.5	6.34021e-06
3.51	6.34021e-06
3.52	6.34021e-06
3.53	0
3.54	0
3.55	6.34021e-06
3.56	6.34021e-06
3.57	6.34021e-06
3.58	1.26804e-05
3.59	0
3.6	-1.26804e-05
3.61	6.34021e-06
3.62	1.26804e-05
3.63	6.34021e-06
3.64	1.26804e-05
3.65	6.34021e-06
3.66	6.34021e-06
3.67	1.26804e-05
3.68	1.26804e-05
3.69	1.26804e-05
3.7	1.26804e-05
3.71	6.34021e-06
3.72	6.34021e-06
3.73	6.34021e-06
3.74	6.34021e-06
3.75	6.34021e-06
3.76	6.34021e-06
3.77	6.34021e-06
3.78	6.34021e-06
3.79	0
3.8	-6.34021e-06
3.81	-6.34021e-06
3.82	6.34021e-06
3.83	1.90206e-05
3.84	6.34021e-06
3.85	6.34021e-06
3.86	1.26804e-05
3.87	6.34021e-06
3.88	6.34021e-06
3.89	1.90206e-05
3.9	1.90206e-05
3.91	6.34021e-06
3.92	6.34021e-06
3.93	1.26804e-05
3.94	1.26804e-05
3.95	6.34021e-06
3.96	0
3.97	1.26804e-05
3.98	1.26804e-05
3.99	1.26804e-05
4	0
4.01	-6.34021e-06
4.02	6.34021e-06
4.03	6.34021e-06
4.04	6.34021e-06
4.05	1.26804e-05
4.06	0
4.07	0
4.08	1.90206e-05
4.09	1.26804e-05
4.1	0
4.11	0
4.12	6.34021e-06
4.13	6.34021e-06
4.14	6.34021e-06
4.15	6.34021e-06
4.16	6.34021e-06
4.17	-6.34021e-06
4.18	0
4.19	1.26804e-05
4.2	2.53608e-05
4.21	1.90206e-05
4.22	-6.34021e-06
4.23	-6.34021e-06
4.24	6.34021e-06
4.25	6.34021e-06
4.26	6.34021e-06
4.27	1.26804e-05
4.28	6.34021e-06
4.29	-1.26804e-05
4.3	0
4.31	1.90206e-05
4.32	6.34021e-06
4.33	-6.34021e-06
4.34	6.34021e-06
4.35	6.34021e-06
4.36	0
4.37	6.34021e-06
4.38	6.34021e-06
4.39	-1.26804e-05
4.4	0
4.41	1.90206e-05
4.42	1.26804e-05
4.43	1.26804e-05
4.44	1.90206e-05
4.45	6.34021e-06
4.46	1.26804e-05
4.47	2.53608e-05
4.48	6.34021e-06
4.49	-6.34021e-06
4.5	0
4.51	0
4.52	0
4.53	1.26804e-05
4.54	0
4.55	0
4.56	6.34021e-06
4.57	0
4.58	6.34021e-06
4.59	1.26804e-05
4.6	6.34021e-06
4.61	-6.34021e-06
4.62	6.34021e-06
4.63	1.26804e-05
4.64	1.26804e-05
4.65	6.34021e-06
4.66	6.34021e-06
4.67	0
4.68	0
4.69	1.26804e-05
4.7	1.90206e-05
4.71	1.26804e-05
4.72	0
4.73	-6.34021e-06
4.74	0
4.75	0
4.76	6.34021e-06
4.77	0
4.78	6.34021e-06
4.79	0
4.8	-6.34021e-06
4.81	0
4.82	0
4.83	1.26804e-05
4.84	1.90206e-05
4.85	0
4.86	0
4.87	6.34021e-06
4.88	6.34021e-06
4.89	0
4.9	0
4.91	6.34021e-06
4.92	1.90206e-05
4.93	6.34021e-06
4.94	0
4.95	-6.34021e-06
4.96	-6.34021e-06
4.97	0
4.98	6.34021e-06
4.99	6.34021e-06
5	1.26804e-05
5.01	1.90206e-05
5.02	6.34021e-06
5.03	0
5.04	0
5.05	0
5.06	1.26804e-05
5.07	1.26804e-05
5.08	6.34021e-06
5.09	6.34021e-06
5.1	6.34021e-06
5.11	1.26804e-05
5.12	6.34021e-06
5.13	0
5.14	0
5.15	6.34021e-06
5.16	6.34021e-06
5.17	6.34021e-06
5.18	0
5.19	1.26804e-05
5.2	6.34021e-06
5.21	-1.26804e-05
5.22	0
5.23	6.34021e-06
5.24	0
5.25	6.34021e-06
5.26	1.26804e-05
5.27	6.34021e-06
5.28	6.34021e-06
5.29	6.34021e-06
5.3	6.34021e-06
5.31	0
5.32	-6.34021e-06
5.33	0
5.34	0
5.35	-6.34021e-06
5.36	-6.34021e-06
5.37	6.34021e-06
5.38	6.34021e-06
5.39	0
5.4	6.34021e-06
5.41	1.26804e-05
5.42	6.34021e-06
5.43	6.34021e-06
5.44	0
5.45	0
5.46	6.34021e-06
5.47	0
5.48	-6.34021e-06
5.49	0
5.5	-6.34021e-06
5.51	-6.34021e-06
5.52	0
5.53	0
5.54	0
5.55	6.34021e-06
5.56	-6.34021e-06
5.57	0
5.58	6.34021e-06
5.59	0
5.6	-6.34021e-06
5.61	6.34021e-06
5.62	6.34021e-06
5.63	6.34021e-06
5.64	1.26804e-05
5.65	1.90206e-05
5.66	1.90206e-05
5.67	1.26804e-05
5.68	1.26804e-05
5.69	0
5.7	-6.34021e-06
5.71	0
5.72	1.26804e-05
5.73	0
5.74	-6.34021e-06
5.75	6.34021e-06
5.76	6.34021e-06
5.77	6.34021e-06
5.78	1.26804e-05
5.79	1.26804e-05
5.8	0
5.81	-6.34021e-06
5.82	0
5.83	6.34021e-06
5.84	0
5.85	0
5.86	6.34021e-06
5.87	6.34021e-06
5.88	0
5.89	0
5.9	-6.34021e-06
5.91	-6.34021e-06
5.92	0
5.93	0
5.94	0
5.95	6.34021e-06
5.96	6.34021e-06
5.97	0
5.98	6.34021e-06
5.99	1.26804e-05
6	6.34021e-06
6.01	0
6.02	-6.34021e-06
6.03	-1.26804e-05
6.04	0
6.05	6.34021e-06
6.06	-6.34021e-06
6.07	-6.34021e-06
6.08	6.34021e-06
6.09	6.34021e-06
6.1	0
6.11	0
6.12	6.34021e-06
6.13	6.34021e-06
6.14	0
6.15	-6.34021e-06
6.16	0
6.17	6.34021e-06
6.18	-6.34021e-06
6.19	0
6.2	6.34021e-06
6.21	-6.34021e-06
6.22	-6.34021e-06
6.23	6.34021e-06
6.24	0
6.25	-6.34021e-06
6.26	0
6.27	6.34021e-06
6.28	0
6.29	0
6.3	0
6.31	0
6.32	6.34021e-06
6.33	6.34021e-06
6.34	0
6.35	0
6.36	6.34021e-06
6.37	0
6.38	0
6.39	1.26804e-05
6.4	0
6.41	-6.34021e-06
6.42	6.34021e-06
6.43	6.34021e-06
6.44	0
6.45	-6.34021e-06
6.46	6.34021e-06
6.47	6.34021e-06
6.48	0
6.49	6.34021e-06
6.5	0
6.51	-6.34021e-06
6.52	6.34021e-06
6.53	1.90206e-05
6.54	6.34021e-06
6.55	0
6.56	0
6.57	0
6.58	0
6.59	0
6.6	0
6.61	6.34021e-06
6.62	0
6.63	-1.26804e-05
6.64	-1.26804e-05
6.65	6.34021e-06
6.66	6.34021e-06
6.67	0
6.68	6.34021e-06
6.69	6.34021e-06
6.7	0
6.71	1.26804e-05
6.72	1.26804e-05
6.73	0
6.74	0
6.75	6.34021e-06
6.76	0
6.77	0
6.78	1.26804e-05
6.79	1.26804e-05
6.8	-6.34021e-06
6.81	0
6.82	1.26804e-05
6.83	0
6.84	0
6.85	1.26804e-05
6.86	1.26804e-05
6.87	1.26804e-05
6.88	1.26804e-05
6.89	0
6.9	0
6.91	0
6.92	6.34021e-06
6.93	6.34021e-06
6.94	0
6.95	-6.34021e-06
6.96	0
6.97	-6.34021e-06
6.98	-6.34021e-06
6.99	0
7	1.26804e-05
7.01	6.34021e-06
7.02	6.34021e-06
7.03	1.26804e-05
7.04	0
7.05	-1.26804e-05
7.06	-6.34021e-06
7.07	6.34021e-06
7.08	0
7.09	6.34021e-06
7.1	6.34021e-06
7.11	6.34021e-06
7.12	6.34021e-06
7.13	6.34021e-06
7.14	0
7.15	6.34021e-06
7.16	6.34021e-06
7.17	6.34021e-06
7.18	6.34021e-06
7.19	6.34021e-06
7.2	6.34021e-06
7.21	6.34021e-06
7.22	1.26804e-05
7.23	6.34021e-06
7.24	6.34021e-06
7.25	6.34021e-06
7.26	0
7.27	-6.34021e-06
7.28	0
7.29	6.34021e-06
7.3	1.26804e-05
7.31	0
7.32	0
7.33	1.26804e-05
7.34	0
7.35	-6.34021e-06
7.36	1.26804e-05
7.37	0
7.38	-1.26804e-05
7.39	6.34021e-06
7.4	6.34021e-06
7.41	-6.34021e-06
7.42	0
7.43	1.26804e-05
7.44	1.26804e-05
7.45	0
7.46	-6.34021e-06
7.47	6.34021e-06
7.48	0
7.49	-6.34021e-06
7.5	6.34021e-06
7.51	1.26804e-05
7.52	0
7.53	-6.34021e-06
7.54	0
7.55	6.34021e-06
7.56	0
7.57	0
7.58	6.34021e-06
7.59	0
7.6	-1.26804e-05
7.61	-6.34021e-06
7.62	6.34021e-06
7.63	-6.34021e-06
7.64	-6.34021e-06
7.65	1.26804e-05
7.66	0
7.67	-6.34021e-06
7.68	6.34021e-06
7.69	6.34021e-06
7.7	-6.34021e-06
7.71	-6.34021e-06
7.72	0
7.73	6.34021e-06
7.74	6.34021e-06
7.75	1.26804e-05
7.76	0
7.77	0
7.78	6.34021e-06
7.79	0
7.8	-6.34021e-06
7.81	-6.34021e-06
7.82	-6.34021e-06
7.83	0
7.84	-6.34021e-06
7.85	-1.26804e-05
7.86	-6.34021e-06
7.87	1.26804e-05
7.88	0
7.89	-6.34021e-06
7.9	0
7.91	0
7.92	0
7.93	0
7.94	6.34021e-06
7.95	1.26804e-05
7.96	6.34021e-06
7.97	6.34021e-06
7.98	1.26804e-05
7.99	0
8	0
8.01	-6.34021e-06
8.02	-6.34021e-06
8.03	6.34021e-06
8.04	6.34021e-06
8.05	0
8.06	0
8.07	1.90206e-05
8.08	6.34021e-06
8.09	0
8.1	1.26804e-05
8.11	6.34021e-06
8.12	6.34021e-06
8.13	1.26804e-05
8.14	-6.34021e-06
8.15	-1.26804e-05
8.16	1.26804e-05
8.17	1.26804e-05
8.18	0
8.19	6.34021e-06
8.2	1.26804e-05
8.21	6.34021e-06
8.22	6.34021e-06
8.23	-6.34021e-06
8.24	-6.34021e-06
8.25	0
8.26	6.34021e-06
8.27	-6.34021e-06
8.28	-1.26804e-05
8.29	6.34021e-06
8.3	1.26804e-05
8.31	6.34021e-06
8.32	1.26804e-05
8.33	1.26804e-05
8.34	0
8.35	0
8.36	6.34021e-06
8.37	6.34021e-06
8.38	0
8.39	0
8.4	0
8.41	1.26804e-05
8.42	2.53608e-05
8.43	1.26804e-05
8.44	-6.34021e-06
8.45	0
8.46	6.34021e-06
8.47	6.34021e-06
8.48	1.26804e-05
8.49	1.26804e-05
8.5	0
8.51	6.34021e-06
8.52	1.26804e-05
8.53	6.34021e-06
8.54	0
8.55	6.34021e-06
8.56	0
8.57	0
8.58	6.34021e-06
8.59	6.34021e-06
8.6	6.34021e-06
8.61	6.34021e-06
8.62	6.34021e-06
8.63	1.26804e-05
8.64	1.26804e-05
8.65	0
8.66	6.34021e-06
8.67	1.90206e-05
8.68	1.90206e-05
8.69	6.34021e-06
8.7	1.26804e-05
8.71	1.26804e-05
8.72	6.34021e-06
8.73	6.34021e-06
8.74	0
8.75	6.34021e-06
8.76	1.26804e-05
8.77	6.34021e-06
8.78	6.34021e-06
8.79	6.34021e-06
8.8	6.34021e-06
8.81	0
8.82	0
8.83	1.26804e-05
8.84	1.26804e-05
8.85	1.26804e-05
8.86	1.90206e-05
8.87	6.34021e-06
8.88	-6.34021e-06
8.89	0
8.9	0
8.91	0
8.92	0
8.93	0
8.94	6.34021e-06
8.95	1.90206e-05
8.96	1.26804e-05
8.97	1.26804e-05
8.98	6.34021e-06
8.99	0
9	0
9.01	6.34021e-06
9.02	-6.34021e-06
9.03	0
9.04	1.26804e-05
9.05	0
9.06	-6.34021e-06
9.07	6.34021e-06
9.08	0
9.09	0
9.1	6.34021e-06
9.11	6.34021e-06
9.12	0
9.13	6.34021e-06
9.14	1.26804e-05
9.15	1.90206e-05
9.16	1.26804e-05
9.17	0
9.18	0
9.19	6.34021e-06
9.2	6.34021e-06
9.21	-6.34021e-06
9.22	6.34021e-06
9.23	1.90206e-05
9.24	0
9.25	0
9.26	6.34021e-06
9.27	0
9.28	0
9.29	6.34021e-06
9.3	0
9.31	-6.34021e-06
9.32	0
9.33	6.34021e-06
9.34	0
9.35	6.34021e-06
9.36	0
9.37	-6.34021e-06
9.38	0
9.39	6.34021e-06
9.4	6.34021e-06
9.41	0
9.42	-1.26804e-05
9.43	-6.34021e-06
9.44	6.34021e-06
9.45	-6.34021e-06
9.46	-6.34021e-06
9.47	6.34021e-06
9.48	0
9.49	-1.90206e-05
9.5	-6.34021e-06
9.51	6.34021e-06
9.52	0
9.53	-1.26804e-05
9.54	-6.34021e-06
9.55	6.34021e-06
9.56	0
9.57	6.34021e-06
9.58	1.26804e-05
9.59	0
9.6	0
9.61	6.34021e-06
9.62	0
9.63	-6.34021e-06
9.64	6.34021e-06
9.65	6.34021e-06
9.66	0
9.67	1.26804e-05
9.68	6.34021e-06
9.69	-6.34021e-06
9.7	-6.34021e-06
9.71	-6.34021e-06
9.72	-6.34021e-06
9.73	6.34021e-06
9.74	1.26804e-05
9.75	0
9.76	-6.34021e-06
9.77	0
9.78	0
9.79	0
9.8	0
9.81	-6.34021e-06
9.82	0
9.83	6.34021e-06
9.84	0
9.85	-1.26804e-05
9.86	-1.26804e-05
9.87	-6.34021e-06
9.88	0
9.89	0
9.9	0
9.91	6.34021e-06
9.92	0
9.93	-6.34021e-06
9.94	6.34021e-06
9.95	1.90206e-05
9.96	6.34021e-06
9.97	-6.34021e-06
9.98	-1.26804e-05
9.99	-6.34021e-06
10	0
10.01	-1.26804e-05
10.02	-1.26804e-05
10.03	1.26804e-05
10.04	6.34021e-06
10.05	0
10.06	6.34021e-06
10.07	0
10.08	-6.34021e-06
10.09	0
10.1	0
10.11	0
10.12	6.34021e-06
10.13	6.34021e-06
10.14	0
10.15	0
10.16	0
10.17	-6.34021e-06
10.18	-1.26804e-05
10.19	-6.34021e-06
10.2	0
10.21	6.34021e-06
10.22	1.26804e-05
10.23	0
10.24	-1.26804e-05
10.25	6.34021e-06
10.26	1.26804e-05
10.27	0
10.28	0
10.29	0
10.3	-6.34021e-06
10.31	0
10.32	6.34021e-06
10.33	6.34021e-06
10.34	-1.26804e-05
10.35	-6.34021e-06
10.36	1.26804e-05
10.37	1.90206e-05
10.38	6.34021e-06
10.39	-6.34021e-06
10.4	-6.34021e-06
10.41	0
10.42	6.34021e-06
10.43	6.34021e-06
10.44	0
10.45	-6.34021e-06
10.46	-6.34021e-06
10.47	0
10.48	0
10.49	6.34021e-06
10.5	6.34021e-06
10.51	-6.34021e-06
10.52	-1.26804e-05
10.53	6.34021e-06
10.54	6.34021e-06
10.55	-6.34021e-06
10.56	0
10.57	1.26804e-05
10.58	6.34021e-06
10.59	6.34021e-06
10.6	1.26804e-05
10.61	6.34021e-06
10.62	6.34021e-06
10.63	6.34021e-06
10.64	0
10.65	6.34021e-06
10.66	1.26804e-05
10.67	0
10.68	0
10.69	6.34021e-06
10.7	-6.34021e-06
10.71	-6.34021e-06
10.72	6.34021e-06
10.73	0
10.74	-6.34021e-06
10.75	0
10.76	0
10.77	0
10.78	6.34021e-06
10.79	6.34021e-06
10.8	1.26804e-05
10.81	1.26804e-05
10.82	6.34021e-06
10.83	6.34021e-06
10.84	6.34021e-06
10.85	1.26804e-05
10.86	6.34021e-06
10.87	0
10.88	1.26804e-05
10.89	6.34021e-06
10.9	0
10.91	6.34021e-06
10.92	6.34021e-06
10.93	0
10.94	6.34021e-06
10.95	6.34021e-06
10.96	0
10.97	6.34021e-06
10.98	1.26804e-05
10.99	1.26804e-05
11	6.34021e-06
11.01	6.34021e-06
11.02	6.34021e-06
11.03	6.34021e-06
11.04	6.34021e-06
11.05	6.34021e-06
11.06	6.34021e-06
11.07	1.26804e-05
11.08	2.53608e-05
11.09	1.26804e-05
11.1	0
11.11	0
11.12	6.34021e-06
11.13	1.90206e-05
11.14	1.90206e-05
11.15	6.34021e-06
11.16	1.26804e-05
11.17	1.26804e-05
11.18	6.34021e-06
11.19	6.34021e-06
11.2	6.34021e-06
11.21	0
11.22	6.34021e-06
11.23	6.34021e-06
11.24	6.34021e-06
11.25	6.34021e-06
11.26	1.26804e-05
11.27	6.34021e-06
11.28	0
11.29	6.34021e-06
11.3	1.26804e-05
11.31	6.34021e-06
11.32	6.34021e-06
11.33	1.26804e-05
11.34	6.34021e-06
11.35	1.26804e-05
11.36	1.26804e-05
11.37	1.26804e-05
11.38	6.34021e-06
11.39	1.26804e-05
11.4	6.34021e-06
11.41	0
11.42	6.34021e-06
11.43	0
11.44	-6.34021e-06
11.45	-1.26804e-05
11.46	-1.26804e-05
11.47	0
11.48	0
11.49	-6.34021e-06
11.5	0
11.51	0
11.52	0
11.53	6.34021e-06
11.54	6.34021e-06
11.55	0
11.56	0
11.57	0
11.58	6.34021e-06
11.59	0
11.6	0
11.61	6.34021e-06
11.62	-6.34021e-06
11.63	-1.26804e-05
11.64	0
11.65	0
11.66	-6.34021e-06
11.67	0
11.68	0
11.69	6.34021e-06
11.7	1.90206e-05
11.71	1.26804e-05
11.72	0
11.73	6.34021e-06
11.74	6.34021e-06
11.75	0
11.76	-1.26804e-05
11.77	-1.26804e-05
11.78	-6.34021e-06
11.79	0
11.8	6.34021e-06
11.81	6.34021e-06
11.82	0
11.83	-6.34021e-06
11.84	6.34021e-06
11.85	1.26804e-05
11.86	6.34021e-06
11.87	0
11.88	0
11.89	0
11.9	-6.34021e-06
11.91	-6.34021e-06
11.92	-6.34021e-06
11.93	-1.26804e-05
11.94	6.34021e-06
11.95	1.26804e-05
11.96	-1.26804e-05
11.97	-1.90206e-05
11.98	6.34021e-06
11.99	6.34021e-06
12	-6.34021e-06
12.01	-1.26804e-05
12.02	-1.26804e-05
12.03	-6.34021e-06
12.04	6.34021e-06
12.05	0
12.06	-1.26804e-05
12.07	-6.34021e-06
12.08	-6.34021e-06
12.09	-6.34021e-06
12.1	0
12.11	-6.34021e-06
12.12	0
12.13	1.26804e-05
12.14	6.34021e-06
12.15	-1.26804e-05
12.16	-6.34021e-06
12.17	6.34021e-06
12.18	0
12.19	-6.34021e-06
12.2	6.34021e-06
12.21	6.34021e-06
12.22	-6.34021e-06
12.23	-6.34021e-06
12.24	0
12.25	-6.34021e-06
12.26	-1.26804e-05
12.27	-6.34021e-06
12.28	-1.26804e-05
12.29	0
12.3	6.34021e-06
12.31	0
12.32	0
12.33	6.34021e-06
12.34	0
12.35	0
12.36	6.34021e-06
12.37	0
12.38	-1.26804e-05
12.39	0
12.4	6.34021e-06
12.41	0
12.42	0
12.43	6.34021e-06
12.44	0
12.45	0
12.46	1.26804e-05
12.47	0
12.48	-1.26804e-05
12.49	-6.34021e-06
12.5	6.34021e-06
12.51	0
12.52	-6.34021e-06
12.53	0
12.54	6.34021e-06
12.55	1.26804e-05
12.56	6.34021e-06
12.57	0
12.58	6.34021e-06
12.59	0
12.6	6.34021e-06
12.61	6.34021e-06
12.62	0
12.63	0
12.64	6.34021e-06
12.65	-6.34021e-06
12.66	-6.34021e-06
12.67	6.34021e-06
12.68	0
12.69	-6.34021e-06
12.7	-6.34021e-06
12.71	0
12.72	-6.34021e-06
12.73	0
12.74	6.34021e-06
12.75	0
12.76	0
12.77	6.34021e-06
12.78	1.26804e-05
12.79	0
12.8	6.34021e-06
12.81	6.34021e-06
12.82	0
12.83	0
12.84	0
12.85	-6.34021e-06
12.86	0
12.87	1.26804e-05
12.88	6.34021e-06
12.89	0
12.9	0
12.91	-6.34021e-06
12.92	-6.34021e-06
12.93	0
12.94	1.90206e-05
12.95	6.34021e-06
12.96	-1.26804e-05
12.97	0
12.98	6.34021e-06
12.99	-1.26804e-05
13	6.34021e-06
13.01	1.26804e-05
13.02	6.34021e-06
13.03	6.34021e-06
13.04	0
13.05	-6.34021e-06
13.06	6.34021e-06
13.07	0
13.08	0
13.09	6.34021e-06
13.1	1.26804e-05
13.11	6.34021e-06
13.12	0
13.13	6.34021e-06
13.14	6.34021e-06
13.15	0
13.16	6.34021e-06
13.17	1.26804e-05
13.18	1.26804e-05
13.19	6.34021e-06
13.2	6.34021e-06
13.21	1.26804e-05
13.22	1.26804e-05
13.23	1.26804e-05
13.24	1.26804e-05
13.25	1.26804e-05
13.26	1.90206e-05
13.27	0
13.28	-6.34021e-06
13.29	6.34021e-06
13.3	1.26804e-05
13.31	0
13.32	6.34021e-06
13.33	0
13.34	-1.26804e-05
13.35	0
13.36	1.26804e-05
13.37	-6.34021e-06
13.38	-6.34021e-06
13.39	6.34021e-06
13.4	6.34021e-06
13.41	-6.34021e-06
13.42	0
13.43	6.34021e-06
13.44	0
13.45	-6.34021e-06
13.46	6.34021e-06
13.47	6.34021e-06
13.48	0
13.49	1.26804e-05
13.5	1.26804e-05
13.51	6.34021e-06
13.52	1.26804e-05
13.53	1.26804e-05
13.54	6.34021e-06
13.55	0
